0.00879204	0.45732264	0.239271508	0.202922307	0.007668522	0.003300786	0.07228473	0.003629039	0.00167202	0.003136409
0.009766434	0.453995824	0.242132119	0.197944616	0.007183379	0.00270035	0.079192763	0.002404776	0.00144066	0.003239078
0.012213732	0.453100029	0.245636131	0.194857612	0.00671369	0.001979056	0.079021014	0.002206267	0.001143944	0.003128526
0.036748084	0.355605581	0.118103207	0.155597994	0.007164874	0.069633935	0.064199258	0.143466954	0.036175376	0.013304738
0.041506273	0.440092666	0.092124727	0.231954079	0.02187343	0.025840326	0.059650491	0.047249696	0.017467992	0.02224032
0.03153062	0.358930369	0.121698619	0.327773026	0.053026721	0.006562307	0.067698536	0.011623551	0.007824898	0.013331355
0.020622417	0.285477785	0.141249513	0.38498164	0.073261303	0.002305267	0.077174827	0.002457003	0.003340301	0.009129945
0.017180235	0.288317251	0.144601877	0.387977417	0.073284891	0.00310971	0.072544668	0.003886526	0.002903508	0.006193917
0.018530021	0.313783927	0.143767492	0.369643567	0.063210098	0.003565719	0.069250653	0.007703514	0.004732083	0.005812926
0.016990897	0.346453263	0.14631101	0.356264291	0.055969071	0.002451184	0.062343465	0.004537084	0.00315196	0.005527774
0.013296335	0.365478363	0.146968531	0.343115888	0.050556235	0.002498572	0.065000601	0.004400559	0.002772958	0.005911958
0.013390527	0.38060849	0.150009663	0.328160404	0.044089736	0.002686994	0.065467682	0.006742246	0.003059745	0.005784514
0.014784219	0.393187444	0.153791276	0.320944504	0.039543561	0.002323321	0.063983606	0.00347894	0.002303064	0.005660067
0.016031173	0.406905128	0.159023473	0.313762392	0.035223559	0.002289423	0.056373481	0.003179892	0.002065692	0.005145787
0.018075722	0.42018026	0.162578705	0.307938771	0.031147446	0.002082467	0.048774075	0.002899135	0.001811083	0.004512336
0.019302335	0.434009361	0.164926611	0.301378752	0.028053405	0.002001185	0.042053465	0.002643965	0.001626	0.004004922
0.058039304	0.436475247	0.033427792	0.229537944	0.022948559	0.056236491	0.026506385	0.09176491	0.032151388	0.012911981
0.043194611	0.368842339	0.007523598	0.329921611	0.072647014	0.044938011	0.028230493	0.049487272	0.036877039	0.018338012
0.03680304	0.155793748	0.011059832	0.543186063	0.108061717	0.044173016	0.026456043	0.033424075	0.026643627	0.014398839
0.005483935	0.06239998	0.015040096	0.725999934	0.127592277	0.016264836	0.0172534	0.013970421	0.007338374	0.008656748
0.007471814	0.068963273	0.019370099	0.72111479	0.124862695	0.015442374	0.01164103	0.018513639	0.005047128	0.007573159
0.007005447	0.070398536	0.037257164	0.691522913	0.130854133	0.017153434	0.007791949	0.024525459	0.004664797	0.008826169
0.016363731	0.183767064	0.407221136	0.171777295	0.113567455	0.024688584	0.0042384	0.051974076	0.00706797	0.019334289
0.053955762	0.140506749	0.628309739	0.065936701	0.081552977	0.004490947	0.001469474	0.011564756	0.002236513	0.009976382
0.077448025	0.4717475	0.320702842	0.052875492	0.054385002	0.004090407	0.000332212	0.010507975	0.001078596	0.006831949
0.091939532	0.622717025	0.120821466	0.084767619	0.061626902	0.0038689	0.000290714	0.00569077	0.001513104	0.006763967
0.079403415	0.707237219	0.014558905	0.14612123	0.039204727	0.003702278	0.000280507	0.005007421	0.001083536	0.003400762
0.060603881	0.582263237	0.002458326	0.293035313	0.051618213	0.003064855	0.000474107	0.003080229	0.001174964	0.002226875
0.037936551	0.370333331	0.046200329	0.479814218	0.057552333	0.002639036	0.000721563	0.002131359	0.001523505	0.001147775
0.017234859	0.189511126	0.107691634	0.619763278	0.0600227	0.002037113	0.000726202	0.000949114	0.001408339	0.000655634
0.012762172	0.133329137	0.153412632	0.645562132	0.049589933	0.001914428	0.000860446	0.000570709	0.001552502	0.00044591
0.013993716	0.152358339	0.174070416	0.613962375	0.040992745	0.001571291	0.000820613	0.000496665	0.001380489	0.000353351
0.01978323	0.196395924	0.175434649	0.568967432	0.034434868	0.001789003	0.00094629	0.000722993	0.001265884	0.000259729
0.148197269	0.47559556	0.241448735	0.055124737	0.062201655	0.003663634	0.00188335	0.005299774	0.003449455	0.003135833
0.022006005	0.052999333	0.745616596	0.064436986	0.077329673	0.005491101	0.006598635	0.009689797	0.002576045	0.013255829
0.080599095	0.223425257	0.524703009	0.056938596	0.089492892	0.007114016	0.003564187	0.009640455	0.001039186	0.003483307
0.019939808	0.147607611	0.645140597	0.080604734	0.091956707	0.002515103	0.001423915	0.00638449	0.001255056	0.003171979
0.082589169	0.262496627	0.375418264	0.149114173	0.113891621	0.003219937	0.00250426	0.005944219	0.001922657	0.002899074
0.059573079	0.240957345	0.151652533	0.418048248	0.114847185	0.003959915	0.002400914	0.004338311	0.002878455	0.001344015
0.029808089	0.060422915	0.769403831	0.082008329	0.042271316	0.002336459	0.000999966	0.006362123	0.002129324	0.00425765
0.052786805	0.093687827	0.642312095	0.151842684	0.042705817	0.003401752	0.003414079	0.00275937	0.002337892	0.00475168
0.014371775	0.013315846	0.717447703	0.235160653	0.012454755	0.00105182	0.000414044	0.002358707	0.000879375	0.002545322
0.03525309	0.11488211	0.593815512	0.238953307	0.009727154	0.001731833	0.00071093	0.001710104	0.001364042	0.001851918
0.111267569	0.297047582	0.443056833	0.125463518	0.01647574	0.001615652	0.000452874	0.001808083	0.000582484	0.002229664
0.093631621	0.553372497	0.16290613	0.157829176	0.022994315	0.001879934	0.001840016	0.001534027	0.001455709	0.002556576
0.047350102	0.247771912	0.197347205	0.477115765	0.022981871	0.001214508	0.001852672	0.000919001	0.001604585	0.001842379
0.015861852	0.071345901	0.277572098	0.611862504	0.016192465	0.001134401	0.001210259	0.002047	0.001576421	0.0011971
0.009316687	0.043293852	0.305526969	0.623974498	0.012163848	0.000800845	0.000897949	0.001947246	0.001199179	0.000878927
0.010549826	0.061178662	0.32431482	0.588367386	0.009285908	0.000917678	0.001109954	0.002047345	0.0015884	0.000640022
0.014326158	0.097348121	0.322201035	0.552940222	0.007754706	0.000701729	0.001025515	0.001689472	0.001349036	0.000664005
0.019415316	0.141666157	0.318718606	0.507987884	0.006853261	0.000682939	0.001162017	0.001548399	0.001420848	0.000544573
0.029623767	0.193385784	0.306131863	0.460696944	0.005879844	0.000618188	0.00104979	0.001101696	0.00099616	0.000515964
0.029609981	0.233088081	0.303390853	0.424013357	0.005502678	0.000591241	0.001165109	0.001154859	0.001030981	0.00045286
0.149755697	0.471646354	0.107702666	0.258765226	0.006237878	0.001141376	0.001764279	0.002086797	0.000453741	0.000445988
0.04541064	0.449327818	0.12983125	0.345936831	0.012325261	0.003558483	0.001328626	0.011183379	0.000728844	0.000368868
0.075630834	0.511358996	0.069606343	0.308994724	0.018422792	0.002372637	0.001268905	0.011227298	0.000423226	0.000694244
0.112474423	0.599898177	0.015515978	0.205296371	0.036089954	0.005225253	0.001862076	0.021828241	0.00118071	0.000628816
0.03848631	0.168255179	0.610644211	0.141046956	0.014618743	0.003163555	0.002113206	0.014761965	0.00438767	0.002522205
0.030334207	0.079345268	0.57035641	0.281444996	0.017485879	0.001597439	0.001989151	0.009831619	0.004525673	0.003089358
0.168517321	0.235012308	0.375800064	0.170204538	0.02619761	0.004440714	0.00303562	0.013934583	0.000859395	0.001997846
0.167161145	0.314623687	0.166809997	0.287964715	0.038880529	0.001034941	0.004268715	0.011931643	0.004974023	0.002350605
0.039729972	0.071326065	0.26539732	0.582107609	0.025603958	0.001166008	0.001989039	0.006787263	0.004565295	0.00132747
0.017124799	0.0630495	0.310674045	0.58400581	0.014290672	0.001095085	0.001864444	0.003691167	0.00330179	0.000902687
0.011422677	0.107537987	0.31365829	0.549096915	0.009500473	0.000865454	0.0020169	0.003082586	0.002002747	0.000815971
0.21138549	0.540017161	0.007660472	0.199459517	0.012245438	0.005807662	0.004653592	0.016508798	0.001238631	0.001023238
0.045773204	0.363104416	0.090350492	0.305626884	0.052998858	0.030645007	0.007523254	0.095671295	0.00505634	0.003250249
0.024414742	0.058351339	0.062393992	0.545726116	0.125971272	0.045378314	0.007624982	0.114658398	0.006617323	0.008863522
0.014508181	0.06610575	0.091555689	0.690272066	0.072773147	0.013576393	0.001360849	0.044899149	0.002614111	0.002334665
0.011275475	0.099628503	0.206305366	0.627518199	0.029355837	0.004422154	0.001042774	0.015976485	0.003475573	0.000999633
0.013159821	0.151898756	0.247877699	0.563260099	0.014783675	0.001279823	0.000809175	0.003139536	0.003065348	0.000726067
0.015489848	0.18248246	0.26799108	0.517220355	0.009468725	0.000929086	0.001175431	0.001977291	0.002569748	0.000695977
0.020808603	0.219096096	0.270672582	0.476602775	0.006841357	0.000717359	0.001158184	0.001621282	0.001824536	0.000657225
0.018381079	0.226984605	0.286169102	0.454627931	0.006108029	0.000875813	0.002026241	0.002063514	0.002055396	0.000708291
0.03343353	0.323863827	0.540024446	0.08034443	0.000939775	0.003007022	0.002404456	0.008094846	0.003324194	0.004563474
0.088187633	0.207603038	0.511072667	0.180744417	0.000868181	0.00238699	0.000224505	0.005939093	0.002342599	0.000630877
0.121522018	0.57632623	0.247754451	0.046640294	0.001840441	0.000272928	0.000590294	0.001658368	0.001262658	0.002132318
0.076484515	0.871422323	0.028254585	0.018222625	0.001043516	0.0003806	0.000466413	0.001844935	0.000799788	0.001080701
0.074732391	0.783487256	0.022815504	0.110813924	0.003145055	0.001042729	0.000460723	0.001166665	0.001003277	0.001332475
0.045848442	0.486457858	0.168559249	0.291516813	0.00294271	0.001177251	0.000701329	0.000490247	0.001353526	0.000952574
0.051576751	0.247443297	0.326524063	0.365065092	0.002773672	0.001871704	0.001968908	0.000494995	0.001320132	0.000961387
0.04743064	0.192734257	0.392526061	0.355190643	0.001952061	0.001841317	0.005019961	0.000894302	0.001762137	0.000648621
0.016639976	0.139979527	0.398899126	0.420882568	0.003061485	0.003774046	0.009152917	0.003311109	0.003575711	0.000723534
0.146147393	0.465642104	0.077066802	0.266091751	0.007732268	0.009119191	0.007752696	0.013437558	0.006003773	0.001006462
0.05293245	0.379708519	0.092796923	0.390762802	0.020905913	0.018950698	0.005604648	0.026925255	0.009863033	0.001549758
0.017287519	0.212542682	0.164092191	0.517418672	0.031578784	0.019624874	0.008435101	0.017152751	0.009970353	0.001897072
0.031013603	0.199630986	0.190522208	0.51866638	0.0304473	0.006890421	0.011055172	0.005356107	0.00465508	0.001762742
0.022442846	0.21154244	0.232894215	0.483263062	0.02332413	0.002417859	0.01779794	0.001604312	0.002492675	0.002220521
0.02474209	0.235216674	0.251176823	0.439885252	0.017650241	0.001709121	0.023507273	0.00221944	0.001744084	0.002149003
0.022684232	0.254553264	0.262772865	0.40309102	0.01379132	0.001571011	0.034304005	0.002998707	0.001441608	0.002791968
0.01887316	0.27393619	0.268544203	0.376739439	0.011774962	0.001598575	0.041505394	0.003537464	0.001347235	0.002143378
0.010232263	0.296332258	0.268010935	0.358139089	0.010484517	0.001076831	0.04948126	0.002860293	0.001185766	0.002196789
0.023273568	0.349825138	0.174174836	0.363102897	0.015139188	0.003080652	0.049545946	0.014796099	0.003943015	0.003118659
0.013853355	0.355969481	0.208461609	0.356811564	0.015577865	0.000832944	0.0424297	0.001968506	0.001389481	0.002705496
0.011304761	0.343939985	0.238511126	0.337411641	0.014781088	0.001101381	0.04557398	0.003051784	0.001266864	0.003057389
0.011079322	0.34807767	0.248197829	0.316981543	0.014165581	0.001574205	0.051423004	0.003920267	0.001273234	0.003307346
0.009421488	0.35231029	0.25417935	0.297024582	0.013000894	0.001670588	0.063136855	0.004278248	0.001289891	0.003687813
0.008890815	0.35628755	0.256127828	0.279641071	0.011572836	0.00215478	0.074984193	0.004883479	0.001374584	0.004082864
