###### This file has been automatically generated #####
######             EDIT WITH CARE!!!              #####
# Generated: 2021-11-25 10:42:45.284000
# Created by streammapfile.py
# Workspace D:/Linux/DHSVM-PNNL-master/CreateStreamNetwork_PythonV/
#                   Segment  Cut/Bank     Cut     Segment
#  Col  Row  ID      Length   Height     Width     Aspect   SINK?
#                     (m)      (m)        (m)       (d)    (optional)
# 
  201    26    43    141.4214     1.0692    0.2000   315.0000
  202    27    43    141.4214     1.0692    0.2000   315.0000
  213    23    44    100.0000     1.0697    0.1500     0.0000
  213    24    44    241.4214     1.0697    0.1500   333.0000
  214    25    44    241.4214     1.0697    0.1500   333.0000
  214    26    44    200.0000     1.0697    0.1500     0.0000
  214    27    44    100.0000     1.0697    0.1500     0.0000
  217    26    45    282.8427     0.9681    0.1500    90.0000
  219    26    45    141.4214     0.9681    0.1500    45.0000
  214    27    45    100.0000     0.9681    0.1500    90.0000
  215    27    45    200.0000     0.9681    0.1500    90.0000
  216    27    45    241.4214     0.9681    0.1500    63.0000
  218    27    45    282.8427     0.9681    0.1500    90.0000
  220    26    46    100.0000     0.9860    0.3000    90.0000
  221    26    46    200.0000     0.9860    0.3000    90.0000
  222    26    46    241.4214     0.9860    0.3000   117.0000
  223    27    46    141.4214     0.9860    0.3000   135.0000
  225    25    47    282.8427     0.9729    0.2000    45.0000
  224    26    47    282.8427     0.9729    0.2000    45.0000
  223    27    47    141.4214     0.9729    0.2000    45.0000
  223    27    48    100.0000     0.9955    0.2000    90.0000
  224    27    48    200.0000     0.9955    0.2000    90.0000
  225    27    48    200.0000     0.9955    0.2000    90.0000
  231    26    49    200.0000     0.9626    0.2000   270.0000
  232    26    49    241.4214     0.9626    0.2000   297.0000
  233    27    49    282.8427     0.9626    0.2000   315.0000
  234    28    49    141.4214     0.9626    0.2000   315.0000
  235    26    50    282.8427     0.9626    0.2000    45.0000
  234    27    50    241.4214     0.9626    0.2000    27.0000
  234    28    50    100.0000     0.9626    0.2000     0.0000
  243    27    51    200.0000     0.9952    0.2000     0.0000
  243    28    51    200.0000     0.9952    0.2000     0.0000
  243    29    51    100.0000     0.9952    0.2000     0.0000
  247    26    52    282.8427     1.0134    0.2000    45.0000
  246    27    52    282.8427     1.0134    0.2000    45.0000
  245    28    52    282.8427     1.0134    0.2000    45.0000
  243    29    52    100.0000     1.0134    0.2000    90.0000
  244    29    52    241.4214     1.0134    0.2000    63.0000
  195    27    53    241.4214     1.0566    0.0900   243.0000
  196    27    53    100.0000     1.0566    0.0900   270.0000
  194    28    53    282.8427     1.0566    0.0900   225.0000
  193    29    53    282.8427     1.0566    0.0900   180.0000
  194    30    53    141.4214     1.0566    0.0900   135.0000
  196    27    54    100.0000     0.9820    0.2000   180.0000
  196    28    54    200.0000     0.9820    0.2000   180.0000
  196    29    54    241.4214     0.9820    0.2000   153.0000
  197    30    54    282.8427     0.9820    0.2000   135.0000
  207    29    55    282.8427     1.0937    0.1000   315.0000
  208    30    55    241.4214     1.0937    0.1000   297.0000
  209    30    55    100.0000     1.0937    0.1000   270.0000
  209    27    56    200.0000     1.0479    0.2000     0.0000
  209    28    56    200.0000     1.0479    0.2000     0.0000
  209    29    56    200.0000     1.0479    0.2000     0.0000
  209    30    56    100.0000     1.0479    0.2000     0.0000
  231    29    57    200.0000     0.9683    0.2000   270.0000
  232    29    57    200.0000     0.9683    0.2000   270.0000
  233    29    57    241.4214     0.9683    0.2000   297.0000
  234    30    57    141.4214     0.9683    0.2000   315.0000
  234    28    58    100.0000     0.9626    0.3000     0.0000
  234    29    58    200.0000     0.9626    0.3000     0.0000
  234    30    58    100.0000     0.9626    0.3000     0.0000
  255    28    59    282.8427     1.0361    0.2000    45.0000
  254    29    59    241.4214     1.0361    0.2000    27.0000
  254    30    59    100.0000     1.0361    0.2000     0.0000
  254    30    60    100.0000     1.0263    0.2000    90.0000
  255    30    60    200.0000     1.0263    0.2000    90.0000
  256    30    60    200.0000     1.0263    0.2000    90.0000
  241    25    61    200.0000     0.9685    0.2000     0.0000
  241    26    61    200.0000     0.9685    0.2000     0.0000
  241    27    61    200.0000     0.9685    0.2000     0.0000
  241    28    61    200.0000     0.9685    0.2000     0.0000
  241    29    61    200.0000     0.9685    0.2000     0.0000
  241    30    61    200.0000     0.9685    0.2000     0.0000
  241    31    61    100.0000     0.9685    0.2000     0.0000
  243    29    62    141.4214     1.0103    0.3000    45.0000
  242    30    62    282.8427     1.0103    0.3000    45.0000
  241    31    62    141.4214     1.0103    0.3000    45.0000
  254    30    63    100.0000     1.0493    0.1000     0.0000
  254    31    63    100.0000     1.0493    0.1000     0.0000
  194    30    64    141.4214     1.0626    0.1000   225.0000
  193    31    64    241.4214     1.0626    0.1000   207.0000
  193    32    64    200.0000     1.0626    0.1000   180.0000
  214    27    65    100.0000     1.0231    0.1500     0.0000
  214    28    65    200.0000     1.0231    0.1500     0.0000
  214    29    65    200.0000     1.0231    0.1500     0.0000
  214    30    65    241.4214     1.0231    0.1500   333.0000
  215    31    65    241.4214     1.0231    0.1500   333.0000
  215    32    65    100.0000     1.0231    0.1500     0.0000
  218    30    66    282.8427     0.9772    0.2000    45.0000
  217    31    66    282.8427     0.9772    0.2000    45.0000
  215    32    66    100.0000     0.9772    0.2000    90.0000
  216    32    66    241.4214     0.9772    0.2000    63.0000
  251    25    67    141.4214     1.0349    0.1500   315.0000
  252    26    67    241.4214     1.0349    0.1500   333.0000
  252    27    67    200.0000     1.0349    0.1500     0.0000
  252    28    67    200.0000     1.0349    0.1500     0.0000
  252    29    67    200.0000     1.0349    0.1500     0.0000
  252    30    67    241.4214     1.0349    0.1500    27.0000
  251    31    67    241.4214     1.0349    0.1500    27.0000
  251    32    67    100.0000     1.0349    0.1500     0.0000
  252    31    68    241.4214     1.0349    0.1500    63.0000
  253    31    68    200.0000     1.0349    0.1500    90.0000
  254    31    68    100.0000     1.0349    0.1500    90.0000
  251    32    68    141.4214     1.0349    0.1500    45.0000
  254    31    69    141.4214     1.0064    0.2000   135.0000
  255    32    69    282.8427     1.0064    0.2000   135.0000
  194    30    70    100.0000     0.9670    0.2000   180.0000
  194    31    70    241.4214     0.9670    0.2000   153.0000
  195    32    70    282.8427     0.9670    0.2000   135.0000
  196    33    70    282.8427     0.9670    0.2000   135.0000
  202    27    71    100.0000     1.0147    0.1200     0.0000
  202    28    71    200.0000     1.0147    0.1200     0.0000
  202    29    71    241.4214     1.0147    0.1200   333.0000
  203    30    71    241.4214     1.0147    0.1200   333.0000
  203    31    71    200.0000     1.0147    0.1200     0.0000
  203    32    71    241.4214     1.0147    0.1200   333.0000
  204    33    71    141.4214     1.0147    0.1200   315.0000
  204    32    72    200.0000     1.1236    0.0600     0.0000
  204    33    72    100.0000     1.1236    0.0600     0.0000
  204    33    73    100.0000     1.0506    0.1000    90.0000
  205    33    73    200.0000     1.0506    0.1000    90.0000
  215    32    74    100.0000     1.0614    0.0900     0.0000
  215    33    74    100.0000     1.0614    0.0900     0.0000
  224    32    75    282.8427     0.9915    0.2000   315.0000
  225    33    75    241.4214     0.9915    0.2000   297.0000
  226    33    75    100.0000     0.9915    0.2000   270.0000
  227    30    76    200.0000     0.9737    0.2000     0.0000
  227    31    76    241.4214     0.9737    0.2000    27.0000
  226    32    76    241.4214     0.9737    0.2000    27.0000
  226    33    76    100.0000     0.9737    0.2000     0.0000
  234    30    77    100.0000     1.0182    0.1500     0.0000
  234    31    77    200.0000     1.0182    0.1500     0.0000
  234    32    77    200.0000     1.0182    0.1500     0.0000
  234    33    77    100.0000     1.0182    0.1500     0.0000
  234    33    78    100.0000     0.9791    0.2000    90.0000
  235    33    78    200.0000     0.9791    0.2000    90.0000
  236    33    78    200.0000     0.9791    0.2000    90.0000
  237    33    78    100.0000     0.9791    0.2000    90.0000
  237    27    79    200.0000     0.9790    0.2000     0.0000
  237    28    79    200.0000     0.9790    0.2000     0.0000
  237    29    79    200.0000     0.9790    0.2000     0.0000
  237    30    79    241.4214     0.9790    0.2000    27.0000
  236    31    79    282.8427     0.9790    0.2000     0.0000
  237    32    79    241.4214     0.9790    0.2000   333.0000
  237    33    79    100.0000     0.9790    0.2000     0.0000
  241    31    80    141.4214     0.9791    0.2000    45.0000
  238    32    80    241.4214     0.9791    0.2000    63.0000
  239    32    80    200.0000     0.9791    0.2000    90.0000
  240    32    80    241.4214     0.9791    0.2000    63.0000
  237    33    80    141.4214     0.9791    0.2000    45.0000
  251    32    81    141.4214     1.0331    0.3000    45.0000
  250    33    81    141.4214     1.0331    0.3000    45.0000
  250    33    82    100.0000     1.0158    0.2000    90.0000
  251    33    82    200.0000     1.0158    0.2000    90.0000
  252    33    82    200.0000     1.0158    0.2000    90.0000
  209    30    83    141.4214     1.0564    0.1500   315.0000
  210    31    83    282.8427     1.0564    0.1500   315.0000
  211    32    83    282.8427     1.0564    0.1500   315.0000
  212    33    83    241.4214     1.0564    0.1500   297.0000
  213    33    83    241.4214     1.0564    0.1500   297.0000
  214    34    83    141.4214     1.0564    0.1500   315.0000
  215    33    84    141.4214     1.0832    0.0900    45.0000
  214    34    84    141.4214     1.0832    0.0900    45.0000
  215    33    85    141.4214     0.9595    0.2000   135.0000
  218    33    85    241.4214     0.9595    0.2000    63.0000
  219    33    85    200.0000     0.9595    0.2000    90.0000
  216    34    85    241.4214     0.9595    0.2000   117.0000
  217    34    85    241.4214     0.9595    0.2000    63.0000
  241    31    86    141.4214     0.9719    0.3000   135.0000
  242    32    86    241.4214     0.9719    0.3000   117.0000
  243    32    86    241.4214     0.9719    0.3000   117.0000
  244    33    86    282.8427     0.9719    0.3000   135.0000
  245    34    86    241.4214     0.9719    0.3000   117.0000
  246    34    86    100.0000     0.9719    0.3000    90.0000
  247    30    87    282.8427     1.0076    0.2000    45.0000
  246    31    87    241.4214     1.0076    0.2000    27.0000
  246    32    87    200.0000     1.0076    0.2000     0.0000
  246    33    87    200.0000     1.0076    0.2000     0.0000
  246    34    87    100.0000     1.0076    0.2000     0.0000
  246    34    88    100.0000     1.0685    0.0900    90.0000
  247    34    88    100.0000     1.0685    0.0900    90.0000
  249    33    89    241.4214     1.0189    0.1500    63.0000
  250    33    89    100.0000     1.0189    0.1500    90.0000
  247    34    89    100.0000     1.0189    0.1500    90.0000
  248    34    89    241.4214     1.0189    0.1500    63.0000
  231    34    90    200.0000     0.9587    0.2000     0.0000
  231    35    90    100.0000     0.9587    0.2000     0.0000
  231    35    91    100.0000     1.0134    0.2000    90.0000
  232    35    91    100.0000     1.0134    0.2000    90.0000
  234    33    92    100.0000     0.9999    0.2000     0.0000
  234    34    92    241.4214     0.9999    0.2000    27.0000
  232    35    92    100.0000     0.9999    0.2000    90.0000
  233    35    92    241.4214     0.9999    0.2000    63.0000
  247    34    93    141.4214     1.0112    0.0900   135.0000
  248    35    93    141.4214     1.0112    0.0900   135.0000
  226    33    94    141.4214     1.0207    0.3000   315.0000
  227    34    94    282.8427     1.0207    0.3000   315.0000
  228    35    94    282.8427     1.0207    0.3000   315.0000
  229    36    94    141.4214     1.0207    0.3000   315.0000
  229    35    95    200.0000     1.0103    0.2000     0.0000
  229    36    95    100.0000     1.0103    0.2000     0.0000
  229    36    96    100.0000     0.9772    0.1200    90.0000
  230    36    96    100.0000     0.9772    0.1200    90.0000
  231    35    97    141.4214     0.9772    0.1200    45.0000
  230    36    97    141.4214     0.9772    0.1200    45.0000
  230    36    98    100.0000     0.9464    0.2000    90.0000
  231    36    98    200.0000     0.9464    0.2000    90.0000
  232    35    99    141.4214     0.9439    0.2000   135.0000
  233    36    99    282.8427     0.9439    0.2000   135.0000
  200    37   100    200.0000     0.9615    0.2000   270.0000
  201    37   100    200.0000     0.9615    0.2000   270.0000
  202    37   100    200.0000     0.9615    0.2000   270.0000
  203    37   100    100.0000     0.9615    0.2000   270.0000
  204    33   101    100.0000     1.0040    0.2500     0.0000
  204    34   101    200.0000     1.0040    0.2500     0.0000
  204    35   101    200.0000     1.0040    0.2500     0.0000
  204    36   101    241.4214     1.0040    0.2500    27.0000
  203    37   101    141.4214     1.0040    0.2500    45.0000
  248    35   102    100.0000     1.0110    0.1500    90.0000
  249    35   102    200.0000     1.0110    0.1500    90.0000
  250    35   102    241.4214     1.0110    0.1500   117.0000
  251    36   102    241.4214     1.0110    0.1500   117.0000
  252    36   102    241.4214     1.0110    0.1500   117.0000
  253    37   102    141.4214     1.0110    0.1500   135.0000
  253    37   103    100.0000     1.0166    0.2000    90.0000
  254    37   103    100.0000     1.0166    0.2000    90.0000
  256    35   104    282.8427     1.0203    0.2000    45.0000
  255    36   104    282.8427     1.0203    0.2000    45.0000
  254    37   104    141.4214     1.0203    0.2000    45.0000
  254    37   105    100.0000     1.0255    0.2000    90.0000
  255    37   105    200.0000     1.0255    0.2000    90.0000
  203    37   106    100.0000     1.0848    0.2500     0.0000
  203    38   106    100.0000     1.0848    0.2500     0.0000
  214    34   107    100.0000     1.0843    0.2000     0.0000
  214    35   107    241.4214     1.0843    0.2000    27.0000
  213    36   107    241.4214     1.0843    0.2000    27.0000
  213    37   107    241.4214     1.0843    0.2000   333.0000
  214    38   107    282.8427     1.0843    0.2000   315.0000
  215    39   107    141.4214     1.0843    0.2000   315.0000
  216    35   108    282.8427     1.0083    0.2000    90.0000
  215    36   108    241.4214     1.0083    0.2000    27.0000
  217    36   108    282.8427     1.0083    0.2000   135.0000
  215    37   108    200.0000     1.0083    0.2000     0.0000
  215    38   108    200.0000     1.0083    0.2000     0.0000
  215    39   108    100.0000     1.0083    0.2000     0.0000
  217    38   109    282.8427     1.0379    0.2000    45.0000
  215    39   109    100.0000     1.0379    0.2000    90.0000
  216    39   109    241.4214     1.0379    0.2000    63.0000
  225    38   110    282.8427     1.0152    0.2000   315.0000
  226    39   110    141.4214     1.0152    0.2000   315.0000
  225    37   111    282.8427     1.0026    0.2000   315.0000
  226    38   111    241.4214     1.0026    0.2000   333.0000
  226    39   111    100.0000     1.0026    0.2000     0.0000
  229    36   112    141.4214     1.0312    0.2500    45.0000
  228    37   112    282.8427     1.0312    0.2500    45.0000
  227    38   112    282.8427     1.0312    0.2500    45.0000
  226    39   112    141.4214     1.0312    0.2500    45.0000
  226    39   113    100.0000     0.9668    0.2000    90.0000
  227    39   113    200.0000     0.9668    0.2000    90.0000
  228    39   113    200.0000     0.9668    0.2000    90.0000
  229    39   113    200.0000     0.9668    0.2000    90.0000
  248    35   114    100.0000     0.9922    0.2000   180.0000
  248    36   114    200.0000     0.9922    0.2000   180.0000
  248    37   114    200.0000     0.9922    0.2000   180.0000
  248    38   114    200.0000     0.9922    0.2000   180.0000
  248    39   114    200.0000     0.9922    0.2000   180.0000
  253    37   115    141.4214     1.0092    0.2000   135.0000
  258    37   115    282.8427     1.0092    0.2000    45.0000
  254    38   115    241.4214     1.0092    0.2000   117.0000
  255    38   115    241.4214     1.0092    0.2000   117.0000
  257    38   115    282.8427     1.0092    0.2000    45.0000
  256    39   115    282.8427     1.0092    0.2000    90.0000
  203    38   116    141.4214     1.0401    0.1500   225.0000
  202    39   116    282.8427     1.0401    0.1500   225.0000
  201    40   116    141.4214     1.0401    0.1500   225.0000
  213    40   117    200.0000     1.1513    0.1000   270.0000
  214    40   117    100.0000     1.1513    0.1000   270.0000
  215    39   118    141.4214     1.1462    0.2000    45.0000
  214    40   118    141.4214     1.1462    0.2000    45.0000
  226    39   119    141.4214     1.0347    0.2500    45.0000
  225    40   119    141.4214     1.0347    0.2500    45.0000
  241    37   120    200.0000     1.0582    0.1000     0.0000
  241    38   120    200.0000     1.0582    0.1000     0.0000
  241    39   120    241.4214     1.0582    0.1000    27.0000
  240    40   120    141.4214     1.0582    0.1000    45.0000
  244    38   121    282.8427     1.0541    0.2000    90.0000
  242    39   121    241.4214     1.0541    0.2000    63.0000
  243    39   121    241.4214     1.0541    0.2000    63.0000
  245    39   121    241.4214     1.0541    0.2000   117.0000
  246    39   121    200.0000     1.0541    0.2000    90.0000
  240    40   121    100.0000     1.0541    0.2000    90.0000
  241    40   121    241.4214     1.0541    0.2000    63.0000
  263    38   122    282.8427     1.0971    0.2000    45.0000
  262    39   122    241.4214     1.0971    0.2000    27.0000
  262    40   122    100.0000     1.0971    0.2000     0.0000
  201    40   123    141.4214     0.9329    0.2000   225.0000
  198    41   123    200.0000     0.9329    0.2000   270.0000
  199    41   123    200.0000     0.9329    0.2000   270.0000
  200    41   123    241.4214     0.9329    0.2000   243.0000
  203    38   124    141.4214     1.0442    0.2500   315.0000
  204    39   124    282.8427     1.0442    0.2500   315.0000
  205    40   124    241.4214     1.0442    0.2500   297.0000
  206    40   124    241.4214     1.0442    0.2500   297.0000
  207    41   124    241.4214     1.0442    0.2500   297.0000
  208    41   124    100.0000     1.0442    0.2500   270.0000
  208    38   125    200.0000     0.9994    0.2000     0.0000
  208    39   125    200.0000     0.9994    0.2000     0.0000
  208    40   125    200.0000     0.9994    0.2000     0.0000
  208    41   125    100.0000     0.9994    0.2000     0.0000
  225    40   126    100.0000     0.9560    0.2000    90.0000
  226    40   126    241.4214     0.9560    0.2000   117.0000
  227    41   126    282.8427     0.9560    0.2000   135.0000
  262    40   127    100.0000     1.1405    0.1500    90.0000
  263    40   127    241.4214     1.1405    0.1500   117.0000
  264    41   127    241.4214     1.1405    0.1500   117.0000
  265    41   127    100.0000     1.1405    0.1500    90.0000
  266    40   128    282.8427     1.1357    0.1000    45.0000
  265    41   128    141.4214     1.1357    0.1000    45.0000
  221    36   129    282.8427     0.9820    0.2000    45.0000
  220    37   129    282.8427     0.9820    0.2000    45.0000
  219    38   129    241.4214     0.9820    0.2000    27.0000
  219    39   129    200.0000     0.9820    0.2000     0.0000
  219    40   129    200.0000     0.9820    0.2000     0.0000
  219    41   129    241.4214     0.9820    0.2000   333.0000
  220    42   129    141.4214     0.9820    0.2000   315.0000
  221    40   130    282.8427     0.9449    0.2000    45.0000
  220    41   130    241.4214     0.9449    0.2000    27.0000
  220    42   130    100.0000     0.9449    0.2000     0.0000
  259    40   131    282.8427     1.0281    0.2000    45.0000
  258    41   131    241.4214     1.0281    0.2000    27.0000
  258    42   131    100.0000     1.0281    0.2000     0.0000
  261    40   132    241.4214     1.0429    0.3000    63.0000
  262    40   132    100.0000     1.0429    0.3000    90.0000
  259    41   132    241.4214     1.0429    0.3000    63.0000
  260    41   132    241.4214     1.0429    0.3000    63.0000
  258    42   132    141.4214     1.0429    0.3000    45.0000
  265    41   133    141.4214     1.1545    0.0600   135.0000
  266    42   133    241.4214     1.1545    0.0600   117.0000
  267    42   133    200.0000     1.1545    0.0600    90.0000
  268    42   133    100.0000     1.1545    0.0600    90.0000
  269    41   134    241.4214     1.0882    0.1000    63.0000
  270    41   134    200.0000     1.0882    0.1000    90.0000
  268    42   134    141.4214     1.0882    0.1000    45.0000
  201    40   135    100.0000     0.9772    0.1000   180.0000
  201    41   135    241.4214     0.9772    0.1000   153.0000
